Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
4:10:32AM,-0.88,0.6,-0.2,-97.3,-42.84,68.95
4:10:32AM,-0.96,0.55,-0.16,-92.54,-40.32,69.93
4:10:32AM,-1.02,0.51,-0.15,-87.08,-38.01,70.21
4:10:32AM,-1.04,0.47,-0.19,-80.99,-34.3,71.61
4:10:32AM,-1,0.44,-0.21,-75.39,-29.33,73.15
4:10:32AM,-0.93,0.43,-0.21,-70.91,-23.73,72.17
4:10:32AM,-0.84,0.41,-0.25,-63.56,-20.72,70.56
4:10:31AM,-1.18,0.7,-0.08,0.7,-60.2,16.66
4:10:31AM,-1.12,0.79,0.03,1.26,-68.67,29.68
4:10:31AM,-0.96,0.81,0.05,0.28,-76.86,48.65
4:10:31AM,-0.83,0.85,0.03,0.91,-91.84,71.96
4:10:31AM,-0.71,0.88,0.02,5.74,-104.02,96.39
4:10:31AM,-0.61,0.88,0.02,8.75,-112.84,127.54
4:10:31AM,-0.56,0.92,0.05,-15.54,-119.07,157.78
4:10:31AM,-0.54,0.99,0.1,-17.64,-118.51,179.76
4:10:31AM,-0.56,1.06,0.13,-39.9,-112.49,186.34
4:10:31AM,-0.62,1.09,0.12,-59.36,-103.53,175.91
4:10:31AM,-0.66,1.05,0.03,-67.13,-93.24,162.61
4:10:31AM,-0.77,1.05,-0.08,-64.33,-92.75,141.96
4:10:31AM,-0.87,1.03,-0.19,-39.2,-97.09,107.38
4:10:31AM,-0.93,0.99,-0.24,-13.58,-101.5,90.23
4:10:31AM,-0.97,0.95,-0.27,-2.03,-103.25,85.82
4:10:31AM,-0.94,0.93,-0.25,-16.45,-96.18,85.19
4:10:31AM,-0.88,0.87,-0.24,-38.5,-85.4,84.14
4:10:31AM,-0.85,0.81,-0.22,-51.94,-88.97,85.12
4:10:31AM,-0.82,0.88,-0.06,-74.55,-98.21,90.23
4:10:31AM,-0.81,0.93,0.11,-119.91,-106.26,100.38
4:10:31AM,-0.7,0.87,0.24,-126.91,-90.44,104.79
4:10:31AM,-0.65,0.86,0.29,-107.45,-62.09,92.19
4:10:31AM,-0.6,0.83,0.2,-96.46,-34.72,91.56
4:10:31AM,-0.61,0.84,0.05,-103.95,-24.57,100.31
4:10:31AM,-0.49,0.86,0.04,-102.48,-16.31,137.9
4:10:31AM,-0.33,0.92,0.01,-82.88,-7.07,151.97
4:10:31AM,-0.28,1.03,-0.02,-79.87,0.49,151.06
4:10:31AM,-0.25,1.06,0,-102.69,10.64,140.77
4:10:31AM,-0.43,0.98,-0.01,-109.27,5.39,131.81
4:10:31AM,-0.63,0.8,0.01,-90.44,-6.09,116.83
4:10:31AM,-0.71,0.59,0.02,-67.76,-13.37,103.74
4:10:31AM,-0.73,0.47,0.09,-59.29,-16.45,100.59
4:10:31AM,-0.75,0.4,0.1,-57.33,-23.52,97.65
4:10:31AM,-0.68,0.37,0.13,-54.39,-30.1,93.8
4:10:31AM,-0.58,0.38,0.17,-46.06,-35.28,91.77
4:10:31AM,-0.5,0.45,0.17,-36.82,-36.61,86.31
4:10:31AM,-0.46,0.48,0.14,-26.32,-34.09,76.86
4:10:31AM,-0.44,0.46,0.09,-19.67,-31.22,64.19
4:10:31AM,-0.43,0.39,0.06,-11.55,-29.75,53.41
4:10:31AM,-0.38,0.32,0.04,0.07,-28.56,44.03
4:10:31AM,-0.29,0.31,0.04,8.68,-23.73,33.04
4:10:31AM,-0.2,0.28,0.04,16.66,-16.73,24.43
4:10:31AM,-0.14,0.3,0.06,22.61,-11.76,16.94
4:10:31AM,-0.08,0.35,0.06,31.78,-6.72,5.04
4:10:31AM,-0.04,0.4,0.06,38.22,0.63,-5.53
4:10:31AM,-0.04,0.46,0.05,43.05,7.28,-17.64
4:10:31AM,-0.08,0.52,0.05,48.44,14.63,-28.21
4:10:31AM,-0.12,0.58,0.02,51.17,20.79,-40.04
4:10:31AM,-0.17,0.62,0,47.11,25.2,-47.11
4:10:31AM,-0.23,0.61,-0.04,47.53,28.91,-58.94
4:10:31AM,-0.25,0.56,-0.07,50.61,28.77,-69.86
4:10:31AM,-0.23,0.53,-0.1,58.38,28.98,-81.55
4:10:31AM,-0.23,0.47,-0.13,70.63,26.32,-92.82
4:10:31AM,-0.28,0.44,-0.08,84.84,14.84,-101.01
4:10:31AM,-0.26,0.49,0.11,93.87,3.08,-100.59
4:10:31AM,-0.14,0.66,0.21,98,18.48,-97.51
4:10:31AM,-0.24,0.77,0.22,97.37,27.58,-84.84
4:10:31AM,-0.47,1.04,0.16,116.34,34.51,-38.71
4:10:31AM,-0.88,1.71,0.18,148.82,-4.69,34.65
4:10:31AM,-0.99,2.81,-0.05,185.85,-7.35,68.11
4:10:31AM,-0.69,3.25,-0.12,85.26,-28.7,36.82
4:10:31AM,-0.24,2.67,0.5,44.38,-41.3,-72.66
4:10:31AM,-0.04,1.31,0.75,1.54,6.02,-101.29
4:10:31AM,-0.27,0.79,0.28,9.45,47.18,-100.38
4:10:31AM,-0.61,0.65,-0.05,33.39,62.65,-111.65
4:10:31AM,-0.65,0.52,-0.17,55.79,57.75,-119.14
4:10:31AM,-0.61,0.43,-0.16,62.02,42.91,-118.37
4:10:31AM,-0.52,0.38,-0.08,41.16,30.45,-101.08
4:10:31AM,-0.46,0.37,-0.07,27.44,25.06,-87.64
4:10:31AM,-0.45,0.38,-0.13,44.66,25.06,-82.39
4:10:31AM,-0.45,0.45,-0.2,78.12,25.55,-78.96
4:10:31AM,-0.48,0.55,-0.26,106.33,25.41,-67.2
4:10:31AM,-0.53,0.63,-0.28,123.2,18.48,-40.88
4:10:31AM,-0.58,0.87,-0.28,134.61,2.38,-2.73
4:10:31AM,-0.61,0.92,-0.24,140.91,-17.01,26.46
4:10:31AM,-0.58,1.04,-0.17,134.82,-26.74,59.36
4:10:31AM,-0.54,1.1,-0.16,117.81,-31.92,90.37
4:10:31AM,-0.45,1.18,-0.15,99.89,-34.16,109.62
4:10:31AM,-0.4,1.25,-0.13,71.05,-34.86,97.23
4:10:31AM,-0.38,1.24,-0.11,40.32,-28.35,50.19
4:10:31AM,-0.37,1.2,-0.08,39.13,-9.17,-12.67
4:10:31AM,-0.36,1.07,-0.07,48.51,8.75,-66.85
4:10:31AM,-0.35,0.9,-0.03,40.11,26.04,-81.2
4:10:31AM,-0.34,0.84,-0.01,12.6,50.82,-70.56
4:10:31AM,-0.34,0.83,-0.04,-8.96,76.44,-66.78
4:10:31AM,-0.35,0.87,-0.05,-25.9,102.55,-67.69
4:10:31AM,-0.32,0.85,-0.07,-36.33,128.1,-67.13
4:10:31AM,-0.27,0.85,-0.13,-32.69,153.51,-65.45
4:10:31AM,-0.27,0.94,-0.2,-40.32,169.54,-69.37
4:10:31AM,-0.28,0.96,-0.27,-58.66,170.52,-74.13
4:10:31AM,-0.25,0.89,-0.32,-71.54,167.86,-71.89
4:10:31AM,-0.26,0.84,-0.35,-68.39,159.6,-65.31
4:10:31AM,-0.32,0.83,-0.41,-51.73,139.02,-58.31
4:10:31AM,-0.32,0.86,-0.44,-41.51,117.67,-54.18
4:10:31AM,-0.3,0.87,-0.54,-35.63,92.75,-49.91
4:10:31AM,-0.3,0.76,-0.72,-16.94,58.45,-38.99
4:10:31AM,-0.26,0.7,-0.74,14.77,21.98,-27.16
4:10:31AM,-0.21,0.7,-0.68,33.81,0.07,-11.2
4:10:31AM,-0.32,0.81,-0.55,23.94,-29.19,-15.26
4:10:31AM,-0.47,0.9,-0.38,-19.81,-67.83,-22.61
4:10:31AM,-0.58,0.83,-0.21,-49.98,-100.38,-23.66
4:10:31AM,-0.65,0.69,0.16,-23.52,-89.25,-9.66
4:10:31AM,-0.67,0.64,0.39,6.09,-14.91,7
4:10:31AM,-0.65,0.67,0.3,0.21,54.53,3.08
4:10:31AM,-0.62,0.77,-0.03,9.38,80.5,-20.51
4:10:31AM,-0.57,0.83,-0.3,11.2,68.32,-24.5
4:10:31AM,-0.49,0.9,-0.5,13.3,35.07,-15.26
4:10:31AM,-0.48,0.94,-0.5,14.14,1.26,-11.9
4:10:31AM,-0.42,0.87,-0.38,24.71,-22.68,-6.72
4:10:31AM,-0.35,0.9,-0.24,28.07,-22.54,-0.28
4:10:31AM,-0.35,0.91,-0.18,27.79,-9.03,-16.1
4:10:31AM,-0.38,0.82,-0.19,27.37,3.22,-19.95
4:10:31AM,-0.46,0.89,-0.22,28.28,4.41,-18.62
4:10:31AM,-0.57,1.04,-0.21,32.48,-5.81,-17.99
4:10:31AM,-0.57,1.18,-0.14,24.71,-10.22,-24.99
4:10:31AM,-0.49,1.14,-0.1,12.88,-14.98,-29.68
4:10:31AM,-0.41,0.98,-0.13,11.62,-18.62,-33.81
4:10:31AM,-0.38,0.9,-0.15,18.9,-15.12,-35.14
4:10:31AM,-0.4,0.92,-0.14,25.76,-5.18,-36.96
4:10:31AM,-0.49,0.98,-0.21,28.84,4.27,-39.06
4:10:31AM,-0.6,1.05,-0.27,26.81,0.77,-38.71
4:10:31AM,-0.61,1.11,-0.3,22.4,-2.66,-38.22
4:10:31AM,-0.59,1.11,-0.31,20.58,-4.34,-29.82
4:10:31AM,-0.59,1.12,-0.29,16.03,-7.84,-24.15
4:10:31AM,-0.6,1.13,-0.17,-1.26,-8.89,-16.38
4:10:31AM,-0.68,1.17,-0.05,-29.82,1.33,-12.18
4:10:31AM,-0.76,1.08,-0.02,-58.45,21.28,-8.47
4:10:31AM,-0.93,0.92,-0.1,-61.46,22.96,0.91
4:10:31AM,-1.11,0.88,-0.08,-55.37,4.34,12.46
4:10:31AM,-1.19,0.87,-0.03,-49.28,-21.56,20.58
4:10:31AM,-1.05,0.85,-0.06,-39.62,-50.68,28.35
4:10:31AM,-0.78,0.89,-0.1,-27.58,-75.67,33.88
4:10:31AM,-0.62,0.95,-0.08,-21.84,-86.94,37.73
4:10:31AM,-0.55,1.01,-0.07,-21.14,-92.19,39.41
4:10:31AM,-0.47,1.04,-0.03,-22.82,-90.3,46.27
4:10:31AM,-0.4,1.07,-0.01,-26.88,-87.22,54.53
4:10:31AM,-0.37,1.09,0.06,-33.11,-90.16,64.75
4:10:31AM,-0.34,1.08,0.14,-40.88,-93.8,77.28
4:10:31AM,-0.34,1.07,0.17,-45.36,-95.13,88.62
4:10:31AM,-0.34,1.07,0.1,-44.94,-98.49,106.05
4:10:31AM,-0.31,1.07,0.02,-36.4,-101.99,124.46
4:10:31AM,-0.32,1.1,-0.02,-44.45,-100.8,136.5
4:10:31AM,-0.38,1.08,-0.07,-59.99,-95.48,135.03
4:10:31AM,-0.47,1.02,-0.14,-61.25,-93.94,123.27
4:10:31AM,-0.54,1,-0.16,-46.41,-97.86,114.8
4:10:31AM,-0.67,1.08,-0.14,-34.93,-96.81,100.1
4:10:31AM,-0.74,1.25,-0.1,-36.12,-91.91,92.12
4:10:31AM,-0.79,1.15,-0.11,-44.24,-79.87,86.52
4:10:31AM,-0.82,1.07,-0.1,-55.3,-74.97,86.59
4:10:31AM,-0.64,1.05,0.02,-85.96,-68.39,86.87
4:10:31AM,-0.67,0.98,0.12,-126.49,-62.16,90.51
4:10:31AM,-0.57,0.86,0.21,-144.27,-44.45,89.74
4:10:31AM,-0.48,0.81,0.23,-136.36,-21.7,93.03
4:10:31AM,-0.47,0.8,0.16,-122.71,-7.77,94.5
4:10:31AM,-0.4,0.83,0.1,-114.24,3.36,96.32
4:10:31AM,-0.33,0.9,0.04,-111.09,15.19,99.05
4:10:31AM,-0.29,0.99,-0.06,-108.15,16.31,106.89
4:10:31AM,-0.25,1.06,-0.09,-97.65,4.76,121.17
4:10:31AM,-0.2,1.08,-0.02,-94.15,-1.61,127.33
4:10:31AM,-0.25,0.99,0.06,-96.39,3.36,123.55
4:10:31AM,-0.45,0.79,0.05,-97.51,7.56,109.76
4:10:31AM,-0.65,0.54,0,-79.31,-2.17,101.15
4:10:31AM,-0.63,0.44,0.03,-57.12,-14.84,100.87
4:10:31AM,-0.56,0.44,0.07,-42.91,-20.93,98.49
4:10:31AM,-0.48,0.48,0.11,-33.25,-22.89,92.4
4:10:31AM,-0.41,0.51,0.12,-21.77,-23.1,85.33
4:10:31AM,-0.4,0.54,0.09,-11.2,-25.34,78.26
4:10:31AM,-0.39,0.57,0.08,-3.43,-27.16,71.75
4:10:31AM,-0.39,0.56,0.06,5.25,-28.49,65.45
4:10:31AM,-0.42,0.53,0.05,15.47,-30.66,55.37
4:10:31AM,-0.39,0.49,0.07,24.08,-30.59,46.55
4:10:31AM,-0.31,0.43,0.11,32.97,-26.18,35.28
4:10:31AM,-0.21,0.36,0.12,43.12,-19.6,25.2
4:10:31AM,-0.17,0.33,0.12,52.99,-12.25,11.06
4:10:31AM,-0.11,0.29,0.11,65.45,-3.5,-1.68
4:10:31AM,-0.02,0.33,0.1,72.8,4.83,-10.99
4:10:31AM,-0.03,0.37,0.06,78.96,10.64,-22.54
4:10:31AM,-0.04,0.47,0.03,89.88,15.33,-35.98
4:10:31AM,-0.07,0.54,-0.02,95.55,17.43,-44.66
4:10:31AM,-0.1,0.55,-0.1,99.61,14.42,-51.24
4:10:31AM,-0.18,0.62,-0.23,107.52,14.28,-66.08
4:10:31AM,-0.21,0.63,-0.27,114.59,13.58,-78.61
4:10:31AM,-0.23,0.67,-0.3,110.6,10.71,-94.71
4:10:31AM,-0.2,0.64,-0.28,97.44,7.7,-106.4
4:10:31AM,-0.13,0.63,-0.12,76.79,1.54,-106.47
4:10:31AM,0.02,0.73,0.13,58.94,4.97,-104.37
4:10:31AM,0.16,0.93,0.27,42.77,33.25,-95.48
4:10:31AM,0.07,1.25,0.16,34.3,29.89,-36.47
4:10:31AM,-0.39,2.09,0.02,109.27,-11.76,59.43
4:10:31AM,-0.66,3.49,0,119.07,-30.73,46.83
4:10:31AM,-0.51,3.64,0.34,44.31,-36.4,-43.75
4:10:31AM,-0.22,2.1,0.81,-28,13.3,-108.64
4:10:31AM,-0.22,0.8,0.45,-26.25,69.3,-96.46
4:10:31AM,-0.44,0.53,-0.02,9.45,78.26,-88.62
4:10:31AM,-0.64,0.57,-0.24,25.2,57.82,-90.72
4:10:31AM,-0.73,0.5,-0.29,43.12,40.39,-93.24
4:10:31AM,-0.7,0.45,-0.25,66.15,23.31,-94.01
4:10:31AM,-0.67,0.41,-0.21,78.61,6.58,-86.73
4:10:31AM,-0.62,0.45,-0.21,92.75,-14.07,-87.15
4:10:31AM,-0.56,0.49,-0.24,104.93,-26.67,-80.22
4:10:31AM,-0.53,0.54,-0.25,111.86,-34.93,-63.56
4:10:31AM,-0.47,0.63,-0.25,122.22,-36.89,-44.31
4:10:31AM,-0.44,0.74,-0.24,123.48,-38.15,-25.62
4:10:31AM,-0.4,0.88,-0.22,116.48,-41.3,-14.28
4:10:31AM,-0.35,1.02,-0.16,105.21,-35.49,-9.24
4:10:31AM,-0.32,1.13,-0.17,103.81,-23.73,-0.49
4:10:31AM,-0.32,1.28,-0.19,107.8,-19.25,10.36
4:10:31AM,-0.3,1.35,-0.18,100.31,-23.03,31.01
4:10:31AM,-0.22,1.17,-0.12,49.56,-22.4,87.64
4:10:31AM,-0.19,1.14,-0.1,13.51,-20.79,101.71
4:10:31AM,-0.15,1.13,-0.06,-7.49,-0.28,75.11
4:10:31AM,-0.14,1.08,-0.06,-6.3,21.77,29.19
4:10:31AM,-0.13,1,-0.06,4.27,42,-16.87
4:10:31AM,-0.14,0.93,-0.03,14.35,61.46,-51.59
4:10:31AM,-0.16,0.88,0.02,2.24,88.9,-62.16
4:10:31AM,-0.18,0.83,0.03,-18.13,115.64,-57.12
4:10:31AM,-0.21,0.79,-0.02,-24.08,136.08,-45.57
4:10:31AM,-0.22,0.83,-0.06,-24.57,156.66,-38.64
4:10:31AM,-0.23,0.88,-0.13,-23.94,171.71,-40.6
4:10:31AM,-0.19,0.93,-0.18,-30.52,181.44,-40.39
4:10:31AM,-0.17,0.99,-0.25,-48.16,189.14,-36.61
4:10:31AM,-0.2,1,-0.37,-64.26,181.72,-36.61
4:10:31AM,-0.18,0.93,-0.5,-57.54,147.21,-36.05
4:10:31AM,-0.18,0.89,-0.75,-27.65,91.56,-33.95
4:10:31AM,-0.15,0.81,-0.89,3.01,27.09,-27.37
4:10:31AM,-0.08,0.75,-0.87,17.99,-17.71,-11.2
4:10:31AM,-0.06,0.7,-0.84,33.81,-47.95,3.43
4:10:31AM,-0.01,0.69,-0.73,52.36,-58.38,10.92
4:10:31AM,-0.1,0.73,-0.6,75.74,-65.1,9.17
4:10:31AM,-0.37,0.87,-0.19,56.35,-103.95,-9.45
4:10:31AM,-0.62,0.79,0.3,44.52,-145.81,-14.21
4:10:31AM,-0.49,0.89,0.71,19.32,-86.45,3.57
4:10:31AM,-0.51,0.94,0.61,-0.77,32.06,12.74
4:10:31AM,-0.55,0.9,0.02,-19.95,96.67,-7.35
4:10:31AM,-0.46,0.8,-0.47,-12.04,79.94,-23.38
4:10:31AM,-0.38,0.72,-0.68,14.98,36.4,-22.89
4:10:31AM,-0.37,0.86,-0.61,30.94,-10.29,-16.1
4:10:31AM,-0.32,0.94,-0.31,53.62,-34.72,-15.33
4:10:31AM,-0.23,1.01,-0.11,28.63,-35.42,-10.78
4:10:31AM,-0.18,1.09,-0.06,15.89,-27.02,-16.17
4:10:31AM,-0.1,1.08,-0.13,8.26,-16.17,-17.29
4:10:31AM,-0.08,1.05,-0.23,10.71,-12.11,-16.52
4:10:31AM,-0.1,1.04,-0.22,18.41,-15.82,-16.59
4:10:31AM,-0.13,1.05,-0.16,23.31,-16.66,-20.44
4:10:31AM,-0.15,1.09,-0.14,17.36,-20.44,-21.56
4:10:31AM,-0.13,1.07,-0.17,19.53,-18.69,-24.85
4:10:31AM,-0.14,1.04,-0.24,22.26,-35.35,-25.34
4:10:31AM,-0.2,1.04,-0.24,22.33,-21.28,-26.81
4:10:31AM,-0.25,1.05,-0.21,23.1,-20.37,-30.24
4:10:31AM,-0.31,1.07,-0.19,24.43,-19.88,-33.46
4:10:31AM,-0.36,1.09,-0.17,21.35,-14.91,-34.79
4:10:31AM,-0.4,1.08,-0.18,18.13,-5.67,-35.14
4:10:31AM,-0.42,1.1,-0.26,14.91,1.96,-31.36
4:10:31AM,-0.44,1.14,-0.33,6.72,5.81,-28.14
4:10:31AM,-0.45,1.22,-0.29,-9.8,13.86,-24.5
4:10:31AM,-0.52,1.33,-0.24,-29.68,23.73,-0.14
4:10:31AM,-0.67,1.32,-0.25,-40.18,25.27,-9.24
4:10:31AM,-0.76,1.28,-0.21,-41.3,18.97,0.28
4:10:31AM,-0.79,1.31,-0.13,-42.56,11.83,8.96
4:10:31AM,-0.76,1.35,-0.09,-45.29,-7.28,16.03
4:10:31AM,-0.63,1.34,-0.07,-49.35,-27.02,19.81
4:10:31AM,-0.48,1.26,-0.07,-51.52,-47.88,26.46
4:10:31AM,-0.33,1.2,-0.02,-55.51,-58.87,31.99
4:10:31AM,-0.2,1.12,0.01,-55.72,-57.47,36.33
4:10:31AM,-0.15,1.08,0.02,-56,-51.73,44.31
4:10:31AM,-0.13,1.07,-0.03,-52.01,-43.47,50.61
4:10:31AM,-0.17,1.09,-0.06,-47.95,-41.09,57.54
4:10:31AM,-0.21,1.12,-0.09,-45.08,-45.08,67.9
4:10:31AM,-0.25,1.14,-0.06,-42.35,-55.09,85.26
4:10:31AM,-0.23,1.14,-0.02,-43.26,-63.77,103.67
4:10:31AM,-0.24,1.14,0,-44.59,-77.35,113.26
4:10:31AM,-0.23,1.13,-0.02,-44.59,-88.9,125.72
4:10:31AM,-0.22,1.14,0,-53.06,-97.79,134.96
4:10:31AM,-0.21,1.18,0.07,-65.73,-92.4,138.67
4:10:31AM,-0.31,1.27,0.11,-87.92,-84.91,132.09
4:10:31AM,-0.43,1.38,0.15,-99.19,-75.74,119.49
4:10:31AM,-0.53,1.33,0.12,-96.95,-63.56,102.06
4:10:31AM,-0.61,1.27,0.06,-87.29,-52.15,86.94
4:10:31AM,-0.68,1.14,-0.03,-86.24,-47.32,80.01
4:10:31AM,-0.7,1.05,-0.07,-91.56,-46.69,81.27
4:10:31AM,-0.64,0.98,-0.07,-103.6,-43.82,82.6
4:10:31AM,-0.54,0.9,-0.07,-116.83,-30.03,92.12
4:10:31AM,-0.5,0.88,-0.08,-130.55,-19.25,101.78
4:10:31AM,-0.44,0.88,-0.04,-129.64,-17.57,105.84
4:10:31AM,-0.2,0.99,0.02,-136.29,-2.31,111.51
4:10:31AM,-0.05,1.03,-0.01,-138.32,-3.43,123.27
4:10:31AM,0.07,1.06,0.02,-112.42,-14.77,131.46
4:10:31AM,0.09,0.99,0.04,-105.49,-1.75,138.88
4:10:31AM,-0.08,0.97,-0.04,-107.31,12.53,144.2
4:10:31AM,-0.23,0.94,-0.14,-106.68,6.44,134.47
4:10:31AM,-0.3,0.85,-0.1,-97.3,-7.49,123.55
4:10:31AM,-0.37,0.73,-0.02,-84.98,-15.68,115.08
4:10:31AM,-0.44,0.61,0.07,-75.88,-18.2,106.82
4:10:31AM,-0.48,0.49,0.08,-67.2,-19.81,100.17
4:10:31AM,-0.44,0.45,0.05,-57.54,-25.13,96.25
4:10:31AM,-0.35,0.47,0.02,-46.13,-34.44,90.23
4:10:31AM,-0.23,0.49,-0.01,-31.5,-39.76,82.04
4:10:31AM,-0.17,0.51,-0.02,-15.96,-40.88,73.5
4:10:31AM,-0.19,0.49,-0.03,-3.85,-41.09,63.14
4:10:31AM,-0.21,0.47,-0.01,3.78,-37.24,54.04
4:10:31AM,-0.19,0.43,0.02,7.14,-30.17,45.64
4:10:31AM,-0.16,0.39,0.03,13.16,-23.17,35.07
4:10:31AM,-0.08,0.33,0.07,24.71,-14.35,23.1
4:10:31AM,-0.05,0.29,0.06,39.2,-7.21,7.14
4:10:31AM,0.02,0.26,0.07,51.31,0.98,-10.22
4:10:31AM,0.05,0.28,0.06,59.92,7,-23.94
4:10:31AM,0.03,0.34,0.03,69.44,9.24,-39.76
4:10:31AM,0.1,0.34,-0.01,84.91,6.3,-48.37
4:10:31AM,0.11,0.4,-0.02,94.85,3.08,-56
4:10:31AM,0.05,0.52,-0.1,103.74,1.05,-67.69
4:10:31AM,-0.01,0.58,-0.14,114.73,-6.16,-81.48
4:10:31AM,-0.05,0.65,-0.12,114.87,-15.4,-95.06
4:10:31AM,-0.03,0.75,-0.19,105.98,-24.57,-105
4:10:31AM,0.17,0.84,-0.17,92.89,-33.46,-104.93
4:10:31AM,0.42,1.01,0.05,62.86,-21.35,-94.85
4:10:31AM,0.32,1.23,-0.01,51.73,0.91,-54.95
4:10:31AM,-0.38,2.05,-0.04,82.81,-17.36,9.31
4:10:31AM,-0.42,3.13,0.04,138.39,-66.85,38.29
4:10:31AM,0.21,3.24,0.32,95.55,-103.67,-21.77
4:10:31AM,0.75,2.02,0.87,29.82,-16.17,-97.93
4:10:31AM,0.22,1.09,0.7,18.41,53.55,-95.2
4:10:31AM,-0.13,0.93,0.19,15.68,74.27,-101.57
4:10:31AM,-0.41,0.79,-0.13,21.7,51.73,-108.01
4:10:31AM,-0.64,0.65,-0.24,50.96,29.61,-105.07
4:10:31AM,-0.65,0.52,-0.22,84.07,5.88,-93.31
4:10:31AM,-0.58,0.49,-0.18,104.79,-15.19,-78.96
4:10:31AM,-0.56,0.58,-0.2,112.21,-23.38,-77.63
4:10:31AM,-0.52,0.66,-0.24,115.99,-31.92,-78.47
4:10:31AM,-0.48,0.76,-0.24,115.36,-36.26,-74.76
4:10:31AM,-0.42,0.8,-0.25,108.5,-42.63,-55.02
4:10:31AM,-0.34,0.87,-0.2,92.05,-52.85,-30.24
4:10:31AM,-0.22,0.92,-0.15,72.59,-55.58,-8.12
4:10:31AM,-0.1,0.98,-0.12,63.98,-42.7,6.09
4:10:31AM,-0.05,1.07,-0.11,71.47,-26.04,12.95
4:10:31AM,-0.04,1.13,-0.16,80.71,-13.79,28.21
4:10:31AM,-0.02,1.2,-0.18,78.75,-5.04,48.09
4:10:31AM,0.02,1.25,-0.17,61.74,8.61,62.3
4:10:31AM,0.04,1.3,-0.17,45.01,23.87,61.32
4:10:31AM,0.06,1.27,-0.21,34.51,29.19,42
4:10:31AM,0.05,1.19,-0.22,30.8,24.64,13.51
4:10:31AM,0.06,1.09,-0.17,32.62,16.52,-19.32
4:10:31AM,0.11,0.95,-0.11,31.08,16.1,-39.9
4:10:31AM,0.14,0.91,-0.08,32.27,25.06,-43.54
4:10:31AM,0.15,0.92,-0.08,32.9,38.01,-43.89
4:10:31AM,0.17,0.91,-0.06,23.94,59.08,-43.75
4:10:31AM,0.15,0.88,-0.06,16.66,80.78,-47.18
4:10:31AM,0.13,0.88,-0.06,10.99,105.56,-45.85
4:10:31AM,0.08,0.91,-0.09,-2.17,126.7,-42.98
4:10:31AM,-0.01,0.9,-0.15,-12.18,133.7,-39.83
4:10:31AM,-0.1,0.9,-0.22,-14.84,123.48,-35
4:10:31AM,-0.17,0.92,-0.33,-17.01,101.22,-30.66
4:10:31AM,-0.24,0.96,-0.48,-19.18,68.74,-27.23
4:10:31AM,-0.31,0.96,-0.64,-12.53,22.61,-27.16
4:10:31AM,-0.31,0.93,-0.77,1.75,-27.09,-22.19
4:10:31AM,-0.31,0.8,-0.8,18.34,-70.35,-12.53
4:10:31AM,-0.28,0.75,-0.71,40.95,-92.82,-11.48
4:10:31AM,-0.23,0.75,-0.46,49.35,-87.01,-14.98
4:10:31AM,-0.35,0.8,-0.14,36.26,-89.81,-25.83
4:10:31AM,-0.56,0.79,0.61,36.33,-103.88,-21.91
4:10:31AM,-0.22,1.04,0.8,3.78,5.39,-25.69
4:10:31AM,-0.01,1.08,0.17,-29.26,76.44,-40.74
4:10:31AM,0.12,0.91,-0.31,-28.35,104.58,-38.08
4:10:31AM,0.06,0.8,-0.65,-5.95,92.96,-34.79
4:10:31AM,-0.01,0.75,-0.72,18.41,42.35,-23.17
4:10:31AM,-0.08,0.77,-0.56,31.08,-11.9,-7.21
4:10:31AM,-0.11,0.89,-0.35,28.14,-44.38,4.34
4:10:31AM,-0.17,1.08,-0.22,28.56,-52.29,-4.27
4:10:31AM,-0.15,1.14,-0.06,23.31,-34.86,-13.72
4:10:31AM,-0.24,1.13,-0.11,10.15,-3.36,-24.15
4:10:31AM,-0.13,1.08,-0.25,-3.36,3.85,-32.76
4:10:31AM,-0.07,0.94,-0.38,-6.44,1.68,-29.68
4:10:31AM,-0.06,0.92,-0.44,5.95,-13.02,-30.31
4:10:31AM,-0.01,0.95,-0.35,18.27,-15.33,-33.6
4:10:31AM,-0.01,1.02,-0.26,19.74,-7.91,-42.63
4:10:31AM,-0.09,0.99,-0.13,19.53,-5.53,-47.39
4:10:31AM,-0.14,1.01,-0.24,19.32,-7.49,-49.42
4:10:31AM,-0.13,1.1,-0.26,17.85,-7.84,-51.94
4:10:31AM,-0.07,1.11,-0.3,16.73,-3.01,-51.17
4:10:31AM,-0.08,1.06,-0.35,21.63,-1.4,-51.31
4:10:31AM,-0.15,1.03,-0.4,27.79,-3.57,-52.22
4:10:31AM,-0.21,1.02,-0.42,29.96,-6.16,-55.02
4:10:31AM,-0.24,1.03,-0.42,31.01,-4.2,-56.91
4:10:31AM,-0.28,1.09,-0.38,31.22,1.89,-57.68
4:10:31AM,-0.31,1.18,-0.28,21.84,10.57,-54.46
4:10:31AM,-0.35,1.24,-0.21,6.16,20.3,-50.05
4:10:31AM,-0.37,1.28,-0.2,-1.33,25.9,-41.58
4:10:31AM,-0.4,1.33,-0.22,-3.5,24.78,-31.15
4:10:31AM,-0.44,1.39,-0.19,-6.09,15.4,-18.76
4:10:31AM,-0.44,1.45,-0.11,-11.06,5.6,-7.07
4:10:31AM,-0.42,1.47,-0.03,-19.88,-7,4.13
